"Mouse_ID","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","Feces_Weight","dpi","infection","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","MC.Eimeria","delta_ct_cewe_MminusE","IFNy_CEWE","IFNy_MES","IRG6","IL.12","IL.12A","IL.17A","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","IL17A_CD4","batch","max_dpi","max_OOC","max_WL","death","hybrid_status","Parasite_primary","Parasite_challenge","WL_max","origin","current_infection","immunization","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","IFNy","CXCR3","IL.6","IL.13","IL1RN","CASP1","CXCL9","IDO1","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PRF1","RETNLB","SOCS1","TICAM1","TNF","GAPDH","PPIB","pc1","pc2","pc3","pc4","pc5","residuals_pc1_pc2"
"LM0343","P3","E139","UNI","NMRI","P3bBQA",52.9,56.5,93.6283185840708,1.62,8,"challenge",0,0,0,0,1,0,0,"ferrisi_uninfected",FALSE,-8.44,19.2799309525011,NA,-2.47875,-4.39875,21.8873996964731,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,93.6283185840708,"challenge","other","E_ferrisi","uninfected",6.3716814159292,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.5239943696669,-16.3221595749394,-15.5405832374547,-15.8182921966077,-16.326700966524,-21.9658715342825,-16.0930350076822,-18.1745334214072,-17.9361147980792,-15.8219470632688,-17.8167929729402,-16.4870867602419,-17.3286049266888,-21.3137171697097,-17.6118004507927,-16.6003143995093,-17.9722243104179,-15.3767061737479,-17.6801383190514,-17.4045007621614,-16.8623149903977,0.157914725398201,-1.71628411316723,0.114567801842064,0.552344900677499,0.650973226702464,-5.73593174684195
"LM0344","P3","UNI","E88","NMRI",NA,46.7,48.6,96.0905349794239,NA,2,"challenge",NA,NA,NA,NA,NA,NA,NA,"uninfected_falciformis",TRUE,-8.06,3.67231170010524,NA,-2.6825,-3.615,23.3994724113321,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,96.0905349794239,"challenge","other","uninfected","E_falciformis",3.90946502057611,"Lab","E_falciformis","naive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.8196775784493,-17.8130897291376,-16.07755119558,-15.3521729633117,-17.7141544217455,-15.3310342616434,-19.8599111107269,-20.2739475211126,-12.9331847449228,-15.438921598115,-14.3023442573795,-14.1466594854979,-19.6442533663357,-15.7173806945006,-25.7683548513224,-14.1925002822881,-12.8530337681565,-17.074862611846,-20.29568502044,-13.35783003523,-17.438648690407,-1.32946303758289,1.14930307274755,2.18851056044223,2.33158698757095,-0.421006441491399,-3.5308113042085
"LM0345","P3","UNI","E64","NMRI","P3bIHD",52.8,59.2,89.1891891891892,NA,8,"challenge",NA,NA,NA,NA,NA,NA,NA,"uninfected_ferrisi",TRUE,-4.38,176.343595005784,NA,-2.6525,-5.0325,18.6381174581159,22.3287798771519,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,877500,89.1891891891892,"challenge","other","uninfected","E_ferrisi",10.8108108108108,"Lab","E_ferrisi","naive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.3821785719444,-12.3163497205446,-19.2626906714435,-12.456322470593,-15.7956363669934,-16.8986902263642,-13.8621325762581,-14.7545510702488,-16.7745409726899,-15.2638522643272,-17.736472678625,-17.1842273261418,-16.2370953664044,-15.1077205962678,-17.3664617874382,-15.1629778835135,-18.0132566866432,-13.5312657732432,-13.5304329843961,-16.834452849138,-15.3841159636851,2.64026958245576,-0.654447974520118,0.195155267668715,1.02994317167485,1.47272774441554,-1.0137612895991
"LM0346","P3","UNI","UNI","NMRI","P3bVJA",49.4,53.2,92.8571428571428,1.87,8,"challenge",0,0,0,0,1,0,0,"uninfected",TRUE,-8.74,14.9964342922672,NA,-2.47625,-4.52875,17.8148744774609,25.9518911414465,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,10000,92.8571428571428,"challenge","other","uninfected","uninfected",7.1428571428572,"Lab","E_falciformis","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.8730597268732,-22.5983378598478,-17.6077332410722,-16.1505211309424,-14.9306008001461,-22.5353138437885,-17.5223215897743,-15.3091805444214,-18.6243579187292,-15.3162337886224,-18.0106829291712,-16.8996501162371,-18.0835747815589,-16.4206301891131,-25.0743310105419,-16.0053407083143,-19.1886947735183,-15.4995861083275,-19.216834449325,-19.0030795422631,-17.3081964109878,-0.210490561781517,-2.77669695398756,-0.410678893874569,1.51808249759507,-0.398978372706561,-6.2538017227225
"LM0347","P3","E88","E88","NMRI","P3bFMI",60.4,69.1,87.4095513748191,2.65,8,"challenge",0,2,0,1,1,3,7500,"falciformis_falciformis",TRUE,-8.73,43.5591598840579,NA,-2.5175,-4.365,19.4693767972423,27.2804698808485,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7500,87.4095513748191,"challenge","other","E_falciformis","E_falciformis",12.5904486251809,"Lab","E_falciformis","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.9583316221492,-20.8105852782407,-22.4996365295259,-15.925830444044,-14.8006621425755,-16.3598459151326,-15.9920732478968,-16.7208218891087,-16.9963386879487,-14.9134921350658,-17.3242704889877,-16.1476811780017,-19.1796442215423,-20.2061134900353,-16.0140387828364,-16.1847431715895,-17.6516568148394,-17.8783969193021,-18.9452481455966,-16.7854381771281,-17.682648540875,-0.631263027777791,-1.80526717932359,1.20271826182282,0.760537223658043,1.80106555411225,0.736221186959445
"LM0352","P4","E64","E88","NMRI","P4bRXD",38.93,42.12,92.4264007597341,2.53,8,"challenge",50,45,39,47,1,181,452500,"ferrisi_falciformis",TRUE,3.95306666666666,566.870157402793,536.176207632468,NA,NA,27.5465273113926,25.0344505683338,"mLN",14.6,14,26.7,7.63,8.13,60.6,3.7,62.1,6.58,11.4,24.4,5.82,38.3,NA,NA,NA,NA,NA,NA,8,680000,92.4264007597341,"challenge","other","E_ferrisi","E_falciformis",7.57359924026591,"Lab","E_falciformis","heterologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.4136581977221,-19.4259695393765,-19.4482741351461,-14.9433660803513,-18.6693919099654,-16.7850695952133,-21.2796002409786,-22.472377536005,-11.0978963581226,-21.4125135822709,-11.3405079322609,-17.501424631885,-22.9165138907891,-22.0815562315967,-17.8297309861194,-23.0211846124226,-11.5806037078262,-28.0082096213708,-19.6485328329139,-13.5982224582651,-26.9414984739345,-4.75930883164787,1.86969377337266,2.13479046812727,1.0141278111123,1.6686386998824,2.76378584240276
"LM0353","P4","E64","E88","NMRI","P4bIFU",40.5,43.86,92.3392612859097,1.93,8,"challenge",67,75,64,71,1,277,692500,"ferrisi_falciformis",TRUE,3.20803333333334,459.582673472966,550.746923994069,NA,NA,29.0108695717846,NA,"mLN",17.9,11.8,34.5,11.5,13.1,63.5,3.16,64.2,9.98,16.2,22.8,8.4,37.7,NA,NA,NA,NA,NA,NA,8,692500,92.3392612859097,"challenge","other","E_ferrisi","E_falciformis",7.6607387140903,"Lab","E_falciformis","heterologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.137693616292,-23.964771787211,-19.8545339189261,-15.8182921966077,-21.8901578006284,-23.2271748887271,-17.0910542058628,-21.6942710205648,-14.6859198494869,-25.2196474597284,-17.4506376079449,-20.717125555596,-23.3230338851566,-21.1825028453007,-27.8984924021867,-22.3649995890812,-14.8172567348087,-23.1711515778674,-25.067586343147,-15.9017039477091,-20.9167577452978,-5.65205433419965,-0.419341775199869,-1.84034469175477,0.957650238546635,-0.970097108169006,0.114844655548046
"LM0354","P4","E64","E64","NMRI","P4bMOP",40.49,41.65,97.2148859543818,3.03,8,"challenge",0,0,0,0,1,0,0,"ferrisi_ferrisi",FALSE,-7.57086666666667,256.089697167021,1724.6254375087,NA,NA,NA,27.8075104436235,"mLN",27.2,11.5,25.6,9.05,4.78,54.9,2.17,42.7,8.93,12.4,30.6,2.85,23.7,NA,NA,NA,NA,NA,NA,8,1150000,95.2220888355342,"challenge","other","E_ferrisi","E_ferrisi",4.77791116446581,"Lab","uninfected","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.9765684079841,-22.1511081874709,-18.190909411007,-13.5075858704012,-21.0934467758619,-25.6202048533034,-20.633124301832,-27.0469967179016,-14.5938240335577,-24.2258435105478,-17.0859793305997,-25.3656954172475,-26.3381300211825,-19.4609287119658,-22.0935142319798,-23.974018054589,-13.7235280208702,-21.9658715342825,-24.7177828853874,-14.8126247227472,-22.8802898640705,-6.59859263946449,0.24205696236741,-2.89441205936981,1.85711133341792,0.580541059992614,-1.40309067183426
"LM0355","P4","E64","UNI","NMRI","P4bKJY",48.37,45.85,105.496183206107,2.87,8,"challenge",0,0,0,0,1,0,0,"ferrisi_uninfected",FALSE,-5.20748333333334,275.954929080042,825.920504970049,NA,NA,25.0979272313979,26.2950209718986,"mLN",52.6,14.4,8.07,3.23,4.83,15.8,1.53,13.3,15.4,13.7,6.07,3.05,21.5,NA,NA,NA,NA,NA,NA,8,0,100,"challenge","other","E_ferrisi","uninfected",0,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.7596986203362,-19.3013916798456,-17.6587991934262,-18.2244301085528,-20.0432698803344,-16.1049469891909,-22.4030146420415,-23.7217428228096,-14.1396697831854,-22.2298112795051,-14.8523014158347,-16.7559214072389,-18.7630462236624,-25.5684061386046,-19.3347131743932,-21.3094337759281,-14.1659417603167,-17.7134623428854,-20.5769413823053,-13.0655957202549,-21.1998044280862,-4.11690349560253,0.656522186221395,1.6757793275093,-0.0398680324024197,-0.238181199180325,-6.79183234937
"LM0356","P4","E88","E88","NMRI","P4bQSH",38.55,39.94,96.5197796695043,3.24,8,"challenge",0,0,0,0,1,0,0,"falciformis_falciformis",TRUE,-7.3878,238.721489574293,1516.52782888452,NA,NA,25.5210412451934,26.8388977457789,"mLN",28.4,15.2,24.9,8.36,11.6,54.6,3.03,43.8,7.77,19.5,26.5,9.34,36.9,NA,NA,NA,NA,NA,NA,8,307500,94.9924887330996,"challenge","other","E_falciformis","E_falciformis",5.00751126690039,"Lab","E_falciformis","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.6813372030897,-19.0802983653182,-17.8760152912145,-14.4465934188158,-17.9272359096503,-19.1871586455372,-21.0017122245582,-23.3662371345379,-15.6505030551556,-18.3572463842115,-17.3838395181377,-17.5926863175536,-24.1593269942203,-21.7710445898763,-16.810711511831,-15.7825662009926,-17.0798715656975,-24.3052748159091,-23.3856273269022,-19.0590581939122,-22.2713845619241,-3.96707885257681,-0.989316269283561,0.526891569497808,1.91342855164875,1.86025558939203,-4.12909477884188
"LM0357","P4","E88","E88","NMRI","P4bXUM",38.07,42.76,89.0318054256314,1.46,8,"challenge",0,0,0,0,1,0,0,"falciformis_falciformis",TRUE,-4.1202,179.401561539756,1405.10783908261,NA,NA,26.8086585709081,28.7418415330508,"mLN",20.3,11.1,30.6,12.1,6.87,63.1,3.79,65.8,5.87,12.8,16.6,3.91,28.9,NA,NA,NA,NA,NA,NA,8,107500,84.4246959775491,"challenge","other","E_falciformis","E_falciformis",15.5753040224509,"Lab","E_falciformis","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.1832500418565,-20.864555968815,-28.9064727243877,-17.4444290099856,-26.5076591383851,-27.9809111399681,-19.8927607823543,-24.7708364941442,-10.9042840548241,-21.8509716596791,-17.4657436827759,-26.780096863392,-21.6086936361637,-20.6748000215042,-19.520473690116,-20.4332124342003,-11.0978963581226,-21.2080734789689,-27.0245020510062,-10.7714634258361,-22.730884707829,-7.3668989597146,1.81910241016989,-2.99380668253989,-1.49270705414304,1.36336554884771,11.9389582993046
"LM0358","P4","E88","E64","NMRI","P4bGAB",43.53,46.92,92.7749360613811,4.61,8,"challenge",3,2,1,0,1,6,15000,"falciformis_ferrisi",TRUE,-5.42953333333333,79.8828764448402,976.907992035273,NA,NA,27.8965234961025,24.8861242843822,"mLN",25.4,12,23.2,9.41,9.08,49.7,2.06,52.4,6.14,20.5,22.5,9.13,50.1,NA,NA,NA,NA,NA,NA,8,1132500,87.6811594202899,"challenge","other","E_falciformis","E_ferrisi",12.3188405797101,"Lab","E_ferrisi","heterologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.1832500418565,-19.0336322240814,-20.5118754714669,-16.775687220419,-19.5654273598054,-18.3308855303366,-22.2343812760222,-23.5360737729929,-12.2955703606671,-24.5408003546683,-14.2021663610198,-19.7728190971647,-21.9030143079265,-19.5392796581045,-17.7883293104555,-23.8630608714806,-8.91369956690099,-24.6600324440931,-24.878478612959,-12.5437499199993,-23.0306123616947,-5.99034211849117,2.15373408752328,0.847097839565233,0.147145159357796,1.09456404094687,8.48834097697758
"LM0359","P4","E88","UNI","NMRI","P4bYNV",41.19,42.12,97.7920227920228,2.21,8,"challenge",0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-8.60266666666667,271.95186278651,67.4228954674777,NA,NA,27.8252661212728,24.1826650261184,"mLN",31.5,17.5,13.6,17.5,5.73,19.4,2.35,12.4,14.7,3.37,11.8,6.59,7.21,NA,NA,NA,NA,NA,NA,8,0,97.3171889838557,"challenge","other","E_falciformis","uninfected",2.6828110161443,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.1934696343607,-16.9103873143333,-16.4665206819001,-13.9414417928886,-20.6192257365733,-14.2505947705199,-19.216834449325,-22.1941464425721,-14.2709723161052,-20.1508208137418,-13.5502714628946,-15.9993065280661,-17.811815291472,-21.3850237777517,-14.9960089152584,-17.8808375960201,-13.2772400573304,-15.9216550283877,-27.4660437796117,-13.8658228283549,-18.1820263484094,-2.8115318475413,1.94363417210613,1.63071174946498,1.08162239661002,0.313991994454126,-2.95360770029029
"LM0361","P4","Eflab","E88","NMRI","P4bRLM",37.51,43.11,87.0099744838785,2.6,8,"challenge",1,1,1,0,1,3,7500,"falciformis_falciformis",TRUE,-4.80946666666667,243.699389206344,1530.7263620328,NA,NA,NA,NA,"mLN",14.7,18.9,30,20,12.4,58.7,3.03,58,7.3,10.2,23.5,9.7,21.5,NA,NA,NA,NA,NA,NA,8,280000,82.0227325446532,"challenge","other","E_falciformis","E_falciformis",17.9772674553468,"Lab","E_falciformis","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.416196142789,-24.2080773931579,-27.2706618131156,-18.3091888935872,-22.2343812760222,-24.0991871756335,-21.7256129695428,-26.782952682189,-17.6116867710179,-28.9064727243877,-18.9648494015398,-21.304224667007,-21.9727770535892,-27.1682116567706,-13.3203422713488,-24.7177828853874,-19.8433815819282,-26.2268078410309,-26.0073942940029,-19.7244454050621,-24.4572850538549,-7.84853765574657,-1.95898564263961,-1.76725021470404,-1.62024417306532,1.28083195136035,9.35204567995909
"LM0363","P4","Eflab","UNI","NMRI","P4bPQS",41.55,43.11,96.3813500347947,2.05,8,"challenge",0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-8.59073333333333,189.494373803639,1993.57437850383,NA,NA,NA,25.2094510940485,"mLN",37.7,7.47,21.6,10.5,2.7,27.5,1.51,54.3,10.5,7.52,7.41,2.72,20.3,NA,NA,NA,NA,NA,NA,8,0,96.3813500347947,"challenge","other","E_falciformis","uninfected",3.61864996520529,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.727574560736,-16.0425121477893,-20.2866949700884,-14.5164777904967,-18.5349523522219,-17.0076718958163,-17.6304622688105,-21.4585703912061,-12.6813720368398,-22.3403978317128,-13.011105913039,-21.4976503491045,-17.7976896653511,-17.8023834681718,-20.1792551888317,-19.7050380052061,-12.9630427581133,-16.1243733148578,-21.8766419852637,-13.9503818591232,-17.9934605201164,-2.79079907652369,2.37314216350297,0.175249164115439,0.824035281979546,0.849800123225017,-1.43439135288443
"LM0364","P4","UNI","E88","NMRI","P4bSMQ",38.35,46.82,81.9094404100812,0.77,8,"challenge",20,23,20,19,1,82,205000,"uninfected_falciformis",TRUE,4.01653333333333,493.723185018014,451.765267932286,NA,NA,28.0399008488043,26.8198639000822,"mLN",25.3,7.83,41.2,8.04,6.85,83.7,1.19,73.9,7.56,26.5,42.5,3.11,22,NA,NA,NA,NA,NA,NA,8,1420000,81.9094404100812,"challenge","other","uninfected","E_falciformis",18.0905595899188,"Lab","E_falciformis","naive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.9493226905188,-17.038763184632,-23.1195593692431,-15.9845087283898,-19.0245989750612,-19.6612155090003,-16.2605004636394,-22.4082099969076,-11.6977278802451,-23.5011374794591,-12.4259133124488,-20.3612080774053,-23.6687373352073,-21.5077900885653,-19.9179427665258,-23.5035606160438,-9.77270084574791,-20.0738376444623,-25.5794023692475,-12.5437499199993,-21.6956196327123,-4.74926449696014,2.36769929473846,0.214773218290908,0.522775276337088,1.48194089024681,13.9638330879038
"LM0365","P4","UNI","E88","NMRI","P4bGXY",52.38,67.21,77.9348311263205,0.24,8,"challenge",0,0,0,0,1,0,0,"uninfected_falciformis",TRUE,1.439,875.6170169286,704.590664037918,NA,NA,24.811695379575,25.1680307398743,"mLN",28.3,16.7,45.1,5.68,7.26,70.2,1.45,47.7,5.79,25.9,62.7,2.7,14.5,NA,NA,NA,NA,NA,NA,8,1270000,77.9348311263205,"challenge","other","uninfected","E_falciformis",22.0651688736795,"Lab","E_falciformis","naive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.7422766905593,-18.8456977315764,-13.4310377457012,-14.9003597610491,-20.8020035456592,-20.7393249592747,-14.4931304851048,-23.0429193088808,-12.3485640361748,-24.2258435105478,-15.3408849687729,-22.5367700606972,-22.3943979559221,-17.9365854861405,-24.4399124582286,-24.5699848949409,-12.8060856402574,-20.5972633808886,-25.8098292272294,-15.1507593351332,-20.8556469209809,-4.49392211188849,1.48990915935229,-1.43324322335633,1.38841901904062,-0.839699315004687,16.6042319906864
