"Mouse_ID","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","Feces_Weight","dpi","infection","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","MC.Eimeria","delta_ct_cewe_MminusE","IFNy_CEWE","IFNy_MES","IRG6","IL.12","IL.12A","PPIB.x","IL.17A","GAPDH.x","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","IL17A_CD4","batch","max_dpi","max_OOC","max_WL","death","hybrid_status","Parasite_primary","Parasite_challenge","WL_max","origin","current_infection","immunization","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","IFNy","CXCR3","IL.6","IL.13","IL1RN","CASP1","CXCL9","IDO1","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PRF1","RETNLB","SOCS1","TICAM1","TNF","GAPDH.y","PPIB.y"
"LM0293","E57","E64","UNI","BUSNA_BUSNA","E57byJQU",19.86,20.74,95.7569913211186,1.24,8,"challenge",0,0,0,0,1,0,0,"ferrisi_uninfected",FALSE,-5.02,0.225145312864292,NA,-11.33,-8.98,17.8811113089295,7.31028360318983,24.763395737758,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,95.274831243973,"challenge","F0 M. m. musculus","E_ferrisi","uninfected",4.725168756027,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.2007177871931,-20.1866165116204,-16.579667427606,-7.96888397346954,-16.3204529205862,-22.8245010512224,-17.9730779849512,-18.2658654994113,-9.48610557580118,-23.3499389180204,-7.87830633856133,-10.7874349414795,-12.4938216332786,-17.7912183851926,-25.8926224911542,-4.20472050300939,-10.5698433229964,-12.9176380502129,-17.5038262173696,-3.53458823059174,-7.31028360318983
"LM0294","E57","E64","E64","PWD_PWD","E57byFLN",16.67,17.02,97.9435957696827,1,8,"challenge",1,4,4,6,1,15,37500,"ferrisi_ferrisi",TRUE,11.61,177.312730924564,NA,-3.1975,-5.0975,19.3782635257634,8.62925586365886,19.4405119761319,NA,"mLN",48.125,10.595,33.98,5.645,4.17,58.705,0.52,39.065,28.025,12.985,49.65,2.52,14.905,37500,NA,"pos",89.265,2.04,NA,8,317500,97.8260869565217,"challenge","F0 M. m. musculus","E_ferrisi","E_ferrisi",2.17391304347829,"Lab","E_ferrisi","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.5110323911033,-18.2138957545639,-29.8190324637808,-13.3965236005039,-13.2830497163412,-25.9313254225885,-11.9828319007786,-10.0251611213139,-8.13675436519845,-27.1688557061427,-10.8345157552494,-29.918079213453,-13.9297415445748,-18.119904345632,-19.9261094142813,-3.57710698833342,-10.3240907992995,-14.5420030613819,-16.013309744796,-4.02559198720448,-8.62925586365886
"LM0332","P3","Eflab","E88","NMRI","P3bTBI",50.6,51.3,98.635477582846,2.4,8,"challenge",0,0,0,0,1,0,0,"falciformis_falciformis",TRUE,-5.12,224.33938439495,NA,-2.025,-5.085,21.0968731518536,18.954378558136,25.2541657650654,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,47500,96.2962962962963,"challenge","other","E_falciformis","E_falciformis",3.7037037037037,"Lab","E_falciformis","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.0507238203756,-20.6151526067815,-23.0362051117837,-8.50639237475973,-12.7522113587922,-20.4302438765064,-18.3287159475652,-16.7171584608903,-10.0307808223414,-16.3768505792709,-8.54194648847304,-8.85251437759715,-20.4049627369767,-25.3665920248066,-26.0146456558723,-10.7491696570947,-11.0247603035007,-21.1979377429196,-21.0130385943509,-4.23062644215092,-18.954378558136
"LM0333","P3","Eflab","E64","NMRI","P3bBTL",45.7,50,91.4,NA,8,"challenge",NA,NA,NA,NA,NA,NA,NA,"falciformis_ferrisi",TRUE,-4.27,223.244833284625,NA,-0.550000000000001,-4.325,24.7205343923673,20.0167185365795,28.3995819773145,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,740000,91,"challenge","other","E_falciformis","E_ferrisi",9,"Lab","E_ferrisi","heterologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.1892665011869,-21.0029440656942,-23.6776592773851,-6.98582175379582,-15.0882416857581,-20.9091701005154,-21.9673412716118,-18.1716989103421,-9.5312938277459,-15.929182333043,-7.95780149609588,-8.21170913216618,-24.7858839342251,-26.7531863117263,-27.0981940131516,-9.75592253518022,-10.4782703923849,-22.5024084629489,-21.5650751947594,-3.9004984482594,-20.0167185365795
"LM0334","P3","Eflab","UNI","NMRI","P3bRLW",45.1,47.3,95.3488372093023,2.15,8,"challenge",0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-4.94,47.4564142166688,NA,-2.4,-4.61,18.3437878076514,13.1292341948172,24.2915837193491,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2500,95.3488372093023,"challenge","other","E_falciformis","uninfected",4.6511627906977,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.1760605197338,-20.6572503003477,-21.5404732053546,-14.418350889585,-11.6515603336179,-22.9231871608008,-16.9075753113164,-12.2923328988095,-11.168790558286,-17.0788358706946,-8.34512397111774,-10.3134632463182,-15.3196786577961,-24.2626528996651,-27.1289925283427,-10.841208304205,-12.9890700636755,-16.9944805142249,-20.0311916657376,-6.7589048647376,-13.1292341948172
"LM0335","P3","E88","UNI","NMRI","P3bIIT",45.6,47,97.0212765957447,1.78,8,"challenge",0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-5.57,23.6249410096919,NA,-2.325,-3.9,25.1954043335504,20.1109587124739,27.1848151997144,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,97.0212765957447,"challenge","other","E_falciformis","uninfected",2.97872340425531,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.4771300221121,-21.3169780698313,-26.7117132134728,-9.02291236568391,-13.8328329917242,-21.438519118868,-22.1646641797289,-18.3731234206484,-9.56363037738516,-16.38448761648,-8.1325257543712,-8.57291974785807,-23.2407176905045,-27.4860404865214,-27.1853485934125,-9.47879063228891,-10.6070349945827,-21.8254938452557,-21.9834784331745,-3.6209652327808,-20.1109587124739
"LM0336","P3","E88","E64","NMRI","P3bXFQ",45.4,52.3,86.8068833652008,NA,8,"challenge",NA,NA,NA,NA,NA,NA,NA,"falciformis_ferrisi",TRUE,-4.02,123.779469601635,NA,-5.355,-3.73166666666667,17.9283052259698,16.2760328168159,21.4012482069936,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,217500,83.7476099426386,"challenge","other","E_falciformis","E_ferrisi",16.2523900573614,"Lab","E_ferrisi","heterologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.0261270211793,-20.2071520175842,-24.3776455037612,-14.2395416432676,-11.9732358201191,-21.0311689697623,-16.6638308652829,-11.9931940851677,-11.5763901095065,-17.1523630368838,-10.2809128869688,-10.5320182139112,-18.1398793213827,-26.7070460505436,-25.4120679200993,-12.0308273555799,-13.1235526074112,-21.0928163079155,-21.0738865786987,-6.26318724942669,-16.2760328168159
"LM0340","P3","E64","UNI","NMRI","P3bFLD",49.7,53.6,92.7238805970149,2.44,8,"challenge",0,0,0,0,1,0,0,"ferrisi_uninfected",FALSE,-10.49,50.9646675101204,NA,-7.54625,-4.47625,18.6719518743624,11.1499134921314,24.3901734448642,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5000,92.7238805970149,"challenge","other","E_ferrisi","uninfected",7.2761194029851,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.8890752489981,-18.4065465380652,-21.0728046811985,-8.69180599294943,-11.8272454786219,-21.7001687185608,-15.427381671262,-12.5233606423135,-9.92887918535383,-16.5549152915485,-8.29112118494711,-9.120235575418,-13.8394765143405,-20.1989193422692,-21.7902448490909,-9.14538736045435,-10.8335327219935,-15.2978350495392,-19.0124955453672,-4.23062644215092,-11.1499134921314
"LM0342","P3","E139","E64","NMRI","P3bEVY",47.4,55.6,85.2517985611511,NA,8,"challenge",NA,NA,NA,NA,NA,NA,NA,"ferrisi_ferrisi",TRUE,-6.11,26.8867342101947,NA,-2.525,-4.1675,22.1228425387233,15.495880665786,26.7324598916992,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,237500,83.6330935251799,"challenge","other","E_ferrisi","E_ferrisi",16.3669064748201,"Lab","E_ferrisi","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.9364033918352,-20.8904902736206,-23.4806695464904,-9.3376392391004,-11.8542731757919,-21.4457777421011,-16.7224600164528,-13.7210754530422,-10.4796624759353,-16.3218367898753,-8.64147367740464,-8.8170689830038,-19.9291990484788,-25.5345968808864,-26.418662204584,-9.27829568056925,-11.3036175539276,-21.3415249948988,-21.3161593865339,-4.25362392131824,-15.495880665786
"LM0343","P3","E139","UNI","NMRI","P3bBQA",52.9,56.5,93.6283185840708,1.62,8,"challenge",0,0,0,0,1,0,0,"ferrisi_uninfected",FALSE,-8.44,19.2799309525011,NA,-2.47875,-4.39875,21.8873996964731,15.9474448513516,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,93.6283185840708,"challenge","other","E_ferrisi","uninfected",6.3716814159292,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.4124381872207,-21.1418778342175,-27.7093554308124,-13.3965236005039,-13.1042521831538,-25.3416732625178,-18.6481104919316,-15.8438175157798,-10.7887018289056,-17.0703814036153,-9.42825968571552,-9.36400307737133,-18.0788844178758,-26.7581077457306,-25.2993854591945,-9.9236465769454,-11.8283191301808,-19.0667025201363,-21.7852296893798,-4.99058283010155,-15.9474448513516
"LM0344","P3","UNI","E88","NMRI",NA,46.7,48.6,96.0905349794239,NA,2,"challenge",NA,NA,NA,NA,NA,NA,NA,"uninfected_falciformis",TRUE,-8.06,3.67231170010524,NA,-2.6825,-3.615,23.3994724113321,16.8604126655065,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,96.0905349794239,"challenge","other","uninfected","E_falciformis",3.90946502057611,"Lab","E_falciformis","naive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.7684736611642,-21.9576831514943,-22.344383811973,-8.53537699940936,-15.3706127254246,-21.2820500708509,-22.4970664147031,-18.9307558110704,-8.05049219281149,-16.7161442258138,-7.61135453480341,-7.88872463359401,-20.9953902861098,-23.3835741058012,-23.1602111072902,-8.26238482299425,-8.89051312608594,-20.8094759156918,-23.7004388176908,-3.58072677606572,-16.8604126655065
"LM0345","P3","UNI","E64","NMRI","P3bIHD",52.8,59.2,89.1891891891892,NA,8,"challenge",NA,NA,NA,NA,NA,NA,NA,"uninfected_ferrisi",TRUE,-4.38,176.343595005784,NA,-2.6525,-5.0325,18.6381174581159,14.208671357301,22.3287798771519,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,877500,89.1891891891892,"challenge","other","uninfected","E_ferrisi",10.8108108108108,"Lab","E_ferrisi","naive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.9969887934878,-18.2193310778649,-25.2403131605764,-8.50639237475973,-12.2892331870228,-22.2600920433363,-15.2516411297261,-11.8036762155033,-10.1085550853281,-16.571703268458,-9.36410101845576,-9.84828538271256,-15.544607823621,-22.9346013340799,-25.1167286476184,-9.04784424076632,-11.867247308586,-16.3077779069342,-18.3669449452029,-4.38037452149345,-14.208671357301
"LM0346","P3","UNI","UNI","NMRI","P3bVJA",49.4,53.2,92.8571428571428,1.87,8,"challenge",0,0,0,0,1,0,0,"uninfected",TRUE,-8.74,14.9964342922672,NA,-2.47625,-4.52875,17.8148744774609,16.6523346559545,25.9518911414465,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,10000,92.8571428571428,"challenge","other","uninfected","uninfected",7.1428571428572,"Lab","E_falciformis","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.602031986787,-24.6515724219002,-23.5326421820251,-9.25717414416045,-11.436268396752,-25.7356384240544,-20.6557820696247,-12.2372593343888,-11.398525694162,-16.6066064830719,-9.62862730437351,-9.63982618821557,-19.1909424507838,-23.8738740828352,-28.8831673019838,-9.63585340328735,-12.8370525174925,-19.1581780948661,-22.8958039912201,-5.68943035160179,-16.6523346559545
"LM0347","P3","E88","E88","NMRI","P3bFMI",60.4,69.1,87.4095513748191,2.65,8,"challenge",0,2,0,1,1,3,7500,"falciformis_falciformis",TRUE,-8.73,43.5591598840579,NA,-2.5175,-4.365,19.4693767972423,17.1740221255416,27.2804698808485,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7500,87.4095513748191,"challenge","other","E_falciformis","E_falciformis",12.5904486251809,"Lab","E_falciformis","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.8443278102055,-23.5224246660016,-27.1331099883358,-13.090250898448,-11.2763418512099,-21.9272976927276,-18.5113517064561,-13.7081548768663,-10.256887905814,-16.3916023306984,-9.06347836208007,-9.05834478082192,-20.4782040793021,-26.2659044811631,-23.8566183201164,-9.70363127381484,-11.6270227754129,-21.5245194557885,-22.6524144641186,-6.30231126946228,-17.1740221255416
"LM0352","P4","E64","E88","NMRI","P4bRXD",38.93,42.12,92.4264007597341,2.53,8,"challenge",50,45,39,47,1,181,452500,"ferrisi_falciformis",TRUE,3.95306666666666,566.870157402793,536.176207632468,NA,NA,27.5465273113926,25.3431280840657,25.0344505683338,NA,"mLN",14.6,14,26.7,7.63,8.13,60.6,3.7,62.1,6.58,11.4,24.4,5.82,38.3,NA,NA,NA,NA,NA,NA,8,680000,92.4264007597341,"challenge","other","E_ferrisi","E_falciformis",7.57359924026591,"Lab","E_falciformis","heterologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.3542774323687,-22.9157591832979,-25.3979489632382,-8.93494153776954,-16.7565030930869,-22.160675095107,-23.4542593658642,-21.4595254649216,-7.14935655534329,-25.6359359925639,-6.2113221943923,-10.154484174773,-24.906656423045,-27.0003511024991,-27.843007938989,-18.5723887524217,-8.318660810483,-29.5772385774166,-23.1313510937027,-2.5,-25.3431280840657
"LM0353","P4","E64","E88","NMRI","P4bIFU",40.5,43.86,92.3392612859097,1.93,8,"challenge",67,75,64,71,1,277,692500,"ferrisi_falciformis",TRUE,3.20803333333334,459.582673472966,550.746923994069,NA,NA,29.0108695717846,20.327051238739,NA,NA,"mLN",17.9,11.8,34.5,11.5,13.1,63.5,3.16,64.2,9.98,16.2,22.8,8.4,37.7,NA,NA,NA,NA,NA,NA,8,692500,92.3392612859097,"challenge","other","E_ferrisi","E_falciformis",7.6607387140903,"Lab","E_falciformis","heterologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.1198072157745,-25.6651893637998,-28.6752213681717,-15.8926661669187,-19.7052061355279,-26.089979776106,-19.9600561317811,-20.7245374360493,-9.01622349770886,-27.49618696699,-9.24698397399879,-14.1239158405712,-24.9487132957497,-25.5879774634656,-26.7923552216167,-17.9135564795003,-10.0843733357085,-25.5866134532982,-28.9325484937999,-3.9811094721312,-20.327051238739
"LM0354","P4","E64","E64","NMRI","P4bMOP",40.49,41.65,97.2148859543818,3.03,8,"challenge",0,0,0,0,1,0,0,"ferrisi_ferrisi",FALSE,-7.57086666666667,256.089697167021,1724.6254375087,NA,NA,NA,22.3697205837575,27.8075104436235,NA,"mLN",27.2,11.5,25.6,9.05,4.78,54.9,2.17,42.7,8.93,12.4,30.6,2.85,23.7,NA,NA,NA,NA,NA,NA,8,1150000,95.2220888355342,"challenge","other","E_ferrisi","E_ferrisi",4.77791116446581,"Lab","uninfected","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.3195877186598,-24.2206372170776,-22.8011995608331,-9.38580429874425,-19.2318616428565,-27.750834326278,-23.0747321812557,-27.1695045278082,-8.98619322472665,-27.9722702930135,-8.88398173353603,-23.6949560262717,-27.7826373209709,-25.8386160109091,-27.5947403194681,-20.8970725785165,-9.48224363376901,-24.7315297289386,-27.597543596463,-5.57244555405596,-22.3697205837575
"LM0355","P4","E64","UNI","NMRI","P4bKJY",48.37,45.85,105.496183206107,2.87,8,"challenge",0,0,0,0,1,0,0,"ferrisi_uninfected",FALSE,-5.20748333333334,275.954929080042,825.920504970049,NA,NA,25.0979272313979,20.5316782469776,26.2950209718986,NA,"mLN",52.6,14.4,8.07,3.23,4.83,15.8,1.53,13.3,15.4,13.7,6.07,3.05,21.5,NA,NA,NA,NA,NA,NA,8,0,100,"challenge","other","E_ferrisi","uninfected",0,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.9738035384079,-22.8665337706618,-23.561290381596,-14.7837469735518,-18.0311182173069,-21.6995325032779,-24.1880022854863,-22.5175761887665,-8.74704045498052,-26.3946833633429,-7.86511076670022,-9.54046352207562,-19.913584410588,-29.0749831176039,-22.3772235550821,-16.3329640892639,-9.66553218272971,-21.4276791121399,-23.9154151631362,-4.35176596836201,-20.5316782469776
